"H"|"CRB0001"|"Global East African Bank"|"2015-06-24"|"1.09"|"2015-06-03"
"D"|""|"CB"|"Bank of West African"|"20150621"|"Wangolo"|"Joel"|""|""|"Unknown"|"Kagulube"|"Kasanvu"|"Kisugu"|"Mugoye"|"Kalangala"|"0"|""|""|"AF"|""|"O"|"256"|""|"256"|""|"256"|""|"256"|""|"bankwest@westafrica.com"|"www.bankofwesteafrica.com"
"D"|""|"CB"|"Bank of West African"|"20150621"|"Wangolo"|"Joel"|""|""|"Unknown"|"Bugomola"|"Kasanvu"|"Kisugu"|"Lwabenge"|"Kalungu"|"0"|""|""|"AF"|""|"O"|"256"|""|"256"|""|"256"|""|"256"|""|"bankwest@westafrica.com"|"www.bankofwesteafrica.com"
"D"|""|"CB"|"Bank of West African"|"20150622"|"Wangolo"|"Joel"|""|""|"Unknown"|"Bajja Ward"|"Kasanvu"|"Kisugu"|"Lukaya Tc"|"Kalungu"|"0"|""|""|"AF"|""|"O"|"256"|""|"256"|""|"256"|""|"256"|""|"bankwest@westafrica.com"|"www.bankofwesteafrica.com"
"D"|""|"CB"|"Bank of West African"|"20150623"|"Wangolo"|"Joel"|""|""|"Unknown"|"Mawuki"|"Kasanvu"|"Kisugu"|"Kabulasoke"|"Gomba"|"0"|""|""|"AF"|""|"O"|"256"|""|"256"|""|"256"|""|"256"|""|"bankwest@westafrica.com"|"www.bankofwesteafrica.com"
"D"|""|"CB"|"Bank of West African"|"20150623"|"Wangolo"|"Joel"|""|""|"Unknown"|"Luvumbula"|"Kasanvu"|"Kisugu"|"Kiringente"|"Kalungu"|"0"|""|""|"AF"|""|"O"|"256"|""|"256"|""|"256"|""|"256"|""|"bankwest@westafrica.com"|"www.bankofwesteafrica.com"
"D"|""|"CB"|"Bank of West African"|"20150624"|"Wangolo"|"Joel"|""|""|"Unknown"|"Mitigyera"|"Kasanvu"|"Kisugu"|"Kitanda"|"Bukomansimbi"|"0"|""|""|"AF"|""|"O"|"256"|""|"256"|""|"256"|""|"256"|""|"bankwest@westafrica.com"|"www.bankofwesteafrica.com"
"D"|""|"CB"|"Bank of West African"|"20150624"|"Wangolo"|"Joel"|""|""|"Unknown"|"Butalaga"|"Kasanvu"|"Kisugu"|"Bigasa"|"Bukomansimbi"|"0"|""|""|"AF"|""|"O"|"256"|""|"256"|""|"256"|""|"256"|""|"bankwest@westafrica.com"|"www.bankofwesteafrica.com"
"D"|""|"CB"|"Bank of West African"|"20150625"|"Wangolo"|"Joel"|""|""|"Unknown"|"Kibisi"|"Kasanvu"|"Kisugu"|"Lwabenge"|"Kalungu"|"0"|""|""|"AF"|""|"O"|"256"|""|"256"|""|"256"|""|"256"|""|"bankwest@westafrica.com"|"www.bankofwesteafrica.com"
"D"|""|"CB"|"Bank of West African"|"20150626"|"Wangolo"|"Joel"|""|""|"Unknown"|"Buggala"|"Kasanvu"|"Kisugu"|"Mazinga"|"Kalangala"|"0"|""|""|"AF"|""|"O"|"256"|""|"256"|""|"256"|""|"256"|""|"bankwest@westafrica.com"|"www.bankofwesteafrica.com"
"D"|""|"CB"|"Bank of West African"|"20150626"|"Wangolo"|"Joel"|""|""|"Unknown"|"Kiragga"|"Kasanvu"|"Kisugu"|"Lukaya Tc"|"Kalungu"|"0"|""|""|"AF"|""|"O"|"256"|""|"256"|""|"256"|""|"256"|""|"bankwest@westafrica.com"|"www.bankofwesteafrica.com"
"D"|""|"CB"|"Bank of West African"|"20150627"|"Wangolo"|"Joel"|""|""|"Unknown"|"Mawuki"|"Kasanvu"|"Kisugu"|"Kabulasoke"|"Gomba"|"0"|""|""|"AF"|""|"O"|"256"|""|"256"|""|"256"|""|"256"|""|"bankwest@westafrica.com"|"www.bankofwesteafrica.com"
"D"|""|"CB"|"Bank of West African"|"20150628"|"Wangolo"|"Joel"|""|""|"Unknown"|"Kyabakuza"|"Kasanvu"|"Kisugu"|"Kimanya/kyabakuza"|"Masaka"|"0"|""|""|"AR"|""|"O"|"256"|""|"256"|""|"256"|""|"256"|""|"bankwest@westafrica.com"|"www.bankofwesteafrica.com"
"D"|""|"CB"|"Bank of West African"|"20150628"|"Wangolo"|"Joel"|""|""|"Unknown"|"Bbeta"|"Kasanvu"|"Kisugu"|"Mugoye"|"Kalangala"|"0"|""|""|"AZ"|""|"O"|"256"|""|"256"|""|"256"|""|"256"|""|"bankwest@westafrica.com"|"www.bankofwesteafrica.com"
"D"|""|"CB"|"Bank of West African"|"20150629"|"Wangolo"|"Joel"|""|""|"Unknown"|"Kibisi"|"Kasanvu"|"Kisugu"|"Lwabenge"|"Kalungu"|"0"|""|""|"AF"|""|"O"|"256"|""|"256"|""|"256"|""|"256"|""|"bankwest@westafrica.com"|"www.bankofwesteafrica.com"
"D"|""|"CB"|"Bank of West African"|"20150629"|"Wangolo"|"Joel"|""|""|"Unknown"|"Parish Ward"|"Kasanvu"|"Kisugu"|"Sembabule Tc"|"Sembabule"|"0"|""|""|"AF"|""|"O"|"256"|""|"256"|""|"256"|""|"256"|""|"bankwest@westafrica.com"|"www.bankofwesteafrica.com"
"D"|""|"CB"|"Bank of West African"|"20150630"|"Wangolo"|"Joel"|""|""|"Unknown"|"Kibisi"|"Kasanvu"|"Kisugu"|"Lwabenge"|"Kalungu"|"0"|""|""|"AF"|""|"O"|"256"|""|"256"|""|"256"|""|"256"|""|"bankwest@westafrica.com"|"www.bankofwesteafrica.com"
